increase_frequency:1000,first_frequency:10,last_frequency:100
frequency,transmission_ep,receiving_ep
15,0.3128,0
15,0.3568,0
15,0.3568,0
15,0.3617,0
15,0.3715,0
15,0.3519,0
15,0.4008,0
15,0.347,0
15,0.4106,0
15,0.3568,0
15,0.3519,0
15,0.3568,0
15,0.391,0
25.0kHz,,
25,0.9335,0.0293
25,0.914,0.0391
25,0.9189,0.0391
25,0.914,0.0391
25,0.9189,0.0391
25,0.9042,0.0391
25,0.914,0.0391
25,0.9238,0.0391
25,0.9238,0.0391
25,0.9238,0.0391
25,0.8847,0.0391
25,0.914,0.0391
25,0.9238,0.0391
25,0.9238,0.0391
25,0.9286,0.0391
25,0.8944,0.0391
25,0.9238,0.0391
25,0.9286,0.0391
25,0.9286,0.0391
25,0.9286,0.0391
35.0kHz,,
35,1.2219,0.1173
35,1.2414,0.1222
35,1.3441,0.1271
35,1.4027,0.1417
35,1.4076,0.132
35,1.4614,0.132
35,1.5689,0.0538
35,1.5249,0.132
35,1.5005,0.1369
35,1.5054,0.1466
35,1.4516,0.132
35,1.4418,0.132
35,1.3832,0.1271
35,1.2952,0.1271
35,1.2757,0.1222
35,1.1975,0.1222
35,1.2268,0.1222
35,1.2366,0.1222
35,1.2708,0.1222
35,1.2366,0.1173
45.0kHz,,
45,0.5376,0.0684
45,0.4643,0.0293
45,0.4399,0.0098
45,0.3666,0.0049
45,0.303,0
45,0.2737,0.0049
45,0.2835,0.0049
45,0.259,0.0049
45,0.3079,0.0049
45,0.259,0
45,0.2835,0.0049
45,0.2346,0
45,0.2786,0.0049
45,0.2297,0
45,0.2688,0.0049
45,0.259,0.0049
45,0.2981,0
45,0.2639,0.0049
45,0.259,0.0098
45,0.2493,0
55.0kHz,,
55,0.1124,0
55,0.0684,0
55,0.0147,0
55,0.0098,0
55,0.0098,0
55,0.0196,0
55,0.0196,0
55,0.0244,0
55,0.0049,0
55,0.0196,0
55,0.0098,0
55,0,0
55,0.0098,0
55,0.0147,0
55,0.0196,0
55,0.0244,0
55,0.0147,0
55,0.0049,0
55,0.0049,0
55,0,0
65.0kHz,,
65,0.7038,0.0196
65,0.6989,0.0293
65,0.7087,0.0293
65,0.6989,0.0293
65,0.7038,0.0342
65,0.6891,0.0293
65,0.6843,0.0293
65,0.7234,0.0342
65,0.7136,0.0293
65,0.7038,0.0342
65,0.6794,0.0293
65,0.6891,0.0489
65,0.6891,0.0342
65,0.6843,0.0293
65,0.694,0.0244
65,0.6989,0.0293
65,0.7136,0.0293
65,0.7136,0.0342
65,0.6891,0.0244
65,0.7283,0.0293
75.0kHz,,
75,0.9824,0.1613
75,1.0411,0.1613
75,1.0753,0.1222
75,1.0557,0.1613
75,1.0411,0.1271
75,1.0899,0.1613
75,1.0313,0.1564
75,1.0753,0.1613
75,1.0508,0.1564
75,1.0411,0.1613
75,1.0899,0.1564
75,1.0362,0.1613
75,1.085,0.1613
75,1.0508,0.1955
75,1.0411,0.1564
75,1.0655,0.1271
75,1.0362,0.1613
75,1.0997,0.1515
75,1.0606,0.1613
75,1.0362,0.1613
85.0kHz,,
85,1.3441,0.176
85,1.3783,0.1906
85,1.3539,0.2004
85,1.3441,0.2102
85,1.5249,0.1955
85,1.3587,0.2004
85,1.3587,0.1564
85,1.3783,0.2004
85,1.4663,0.2004
85,1.3539,0.1662
85,1.3734,0.2004
85,1.3392,0.2004
85,1.4076,0.2639
85,1.3636,0.2004
85,1.3392,0.2053
85,1.4907,0.1417
85,1.3539,0.2053
85,1.3539,0.2004
85,1.3881,0.2102
85,1.4712,0.2004
95.0kHz,,
95,1.4565,0.2933
95,1.437,0.2981
95,1.4516,0.3177
95,1.4663,0.2493
95,1.4223,0.3128
95,1.5054,0.2981
95,1.4809,0.2981
95,1.4663,0.2933
95,1.4125,0.2933
95,1.4712,0.2248
95,1.4614,0.2297
95,1.4321,0.2786
95,1.4467,0.2981
95,1.5005,0.2981
95,1.4223,0.303
95,1.4907,0.303
95,1.4321,0.2981
95,1.4956,0.3226
95,1.4272,0.2933
95,1.4858,0.2981
100kHz,,
100,1.5494,0.2884
100,1.349,0.2884
100,1.4174,0.2884
100,1.4076,0.2737
100,1.4565,0.2933
100,1.564,0.3421
100,1.3539,0.2444
100,1.4223,0.1906
100,1.4027,0.2933
100,1.4761,0.3079
100,1.4516,0.2835
100,1.3636,0.2835
100,1.4125,0.2884
100,1.4027,0.2933
100,1.4858,0.2884
100,1.4467,0.2835
100,1.3636,0.2884
100,1.4076,0.2835
100,1.4027,0.2835
100,1.4712,0.2835
stop,,
increase_frequency:10000,first_frequency:5,last_frequency:100
frequency,transmission_ep,receiving_ep
5kHz,,
5,0,0
5,0.0049,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
15.0kHz,,
15,0.3519,0
15,0.4301,0
15,0.3959,0
15,0.4106,0
15,0.391,0
15,0.3763,0
15,0.3568,0
15,0.5132,0
15,0.4057,0
15,0.4301,0
15,0.435,0
15,0.3812,0
15,0.4106,0
15,0.391,0
15,0.4106,0
25.0kHz,,
25,0.9482,0.044
25,0.9531,0.0489
25,0.9531,0.0489
25,0.958,0.0489
25,0.9629,0.0489
25,0.8798,0.0489
25,0.9531,0.0489
25,0.958,0.0489
25,0.9531,0.0538
25,0.9677,0.0489
25,0.9189,0.0489
25,0.9531,0.0489
25,0.958,0.0489
25,0.958,0.0489
25,0.9677,0.0489
35.0kHz,,
35,1.2805,0.1466
35,1.3392,0.1369
35,1.3245,0.1417
35,1.3294,0.1417
35,1.3392,0.1417
35,1.3343,0.1417
35,1.305,0.1417
35,1.3343,0.1417
35,1.3441,0.1417
35,1.3196,0.1417
35,1.3343,0.1417
35,1.305,0.1417
35,1.3196,0.1466
35,1.3587,0.1417
35,1.3734,0.1417
45.0kHz,,
45,0.567,0.0587
45,0.4936,0.0342
45,0.4741,0.0147
45,0.479,0.0098
45,0.4741,0
45,0.4497,0.0049
45,0.3812,0
45,0.4106,0.0342
45,0.2884,0
45,0.3421,0
45,0.3128,0
45,0.259,0
45,0.3275,0.0098
45,0.3226,0
45,0.3372,0
55.0kHz,,
55,0.1417,0
55,0.0635,0
55,0.0342,0
55,0.0244,0
55,0.0098,0
55,0.0098,0
55,0.0098,0
55,0,0
55,0.0196,0
55,0.0244,0
55,0.0196,0
55,0.0147,0
55,0.0098,0
55,0,0
55,0.0098,0
65.0kHz,,
65,0.4936,0.0049
65,0.4985,0.0049
65,0.5279,0.0098
65,0.4936,0.0098
65,0.5132,0.0147
65,0.4936,0.0244
65,0.5181,0.0098
65,0.5181,0.0147
65,0.5279,0.0147
65,0.4839,0.0342
65,0.5816,0.0147
65,0.6598,0.0147
65,0.5034,0.0049
65,0.5327,0.0049
65,0.5132,0.0098
75.0kHz,,
75,1.1339,0.1564
75,1.1632,0.1613
75,1.1828,0.1613
75,1.1584,0.1662
75,1.1193,0.1711
75,1.1388,0.1662
75,1.1584,0.1662
75,1.2366,0.1662
75,1.1632,0.1662
75,1.129,0.2493
75,1.1388,0.1662
75,1.173,0.1515
75,1.1632,0.1662
75,1.1632,0.1417
75,1.1241,0.1662
85.0kHz,,
85,1.3734,0.1857
85,1.3783,0.1906
85,1.393,0.2248
85,1.3783,0.1906
85,1.5249,0.1906
85,1.3685,0.132
85,1.3832,0.1906
85,1.4027,0.1955
85,1.4907,0.1857
85,1.3832,0.1906
85,1.4027,0.1955
85,1.3636,0.1955
85,1.4272,0.1955
85,1.3978,0.1906
85,1.3685,0.1857
95.0kHz,,
95,1.4712,0.2737
95,1.5249,0.2835
95,1.5152,0.2835
95,1.4956,0.2933
95,1.4516,0.2884
95,1.5934,0.2835
95,1.564,0.2835
95,1.5738,0.2542
95,1.4809,0.2395
95,1.5934,0.2933
95,1.4712,0.2884
95,1.5249,0.2933
95,1.4663,0.2933
95,1.5298,0.2981
95,1.4761,0.3177
100kHz,,
100,1.4516,0.3079
100,1.393,0.2933
100,1.4712,0.2688
100,1.4174,0.2835
100,1.3734,0.2933
100,1.4565,0.2981
100,1.393,0.2884
100,1.4761,0.2835
100,1.437,0.2884
100,1.4076,0.2884
100,1.52,0.2884
100,1.4027,0.2884
100,1.4663,0.2835
100,1.4516,0.2835
100,1.4418,0.2835
stop,,
increase_frequency:20000,first_frequency:5,last_frequency:100
frequency,transmission_ep,receiving_ep
5kHz,,
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
25.0kHz,,
25,0.87,0.0342
25,0.9433,0.0391
25,0.9482,0.0391
25,0.9531,0.0391
25,0.958,0.0391
25,0.9482,0.0342
25,0.9433,0.0391
25,0.9531,0.0391
25,0.9531,0.0391
25,0.9531,0.0342
25,1.0166,0.0391
25,0.9433,0.0391
25,0.9531,0.0342
25,0.9531,0.0391
25,0.9531,0.0196
45.0kHz,,
45,0.3617,0.0147
45,0.303,0.0049
45,0.3177,0.0049
45,0.3226,0
45,0.3128,0
45,0.2786,0.0049
45,0.3128,0.0098
45,0.3226,0
45,0.2688,0.0196
45,0.3275,0
45,0.3421,0
45,0.3128,0
45,0.2884,0.0049
45,0.347,0.0098
45,0.3226,0
65.0kHz,,
65,0.347,0.0049
65,0.3324,0.0049
65,0.3177,0.0391
65,0.3372,0.0049
65,0.3275,0.0049
65,0.3226,0.0049
65,0.3324,0
65,0.3372,0.0049
65,0.3519,0.0098
65,0.347,0.0049
65,0.3519,0.0098
65,0.3275,0.0098
65,0.4057,0.0049
65,0.347,0
65,0.3324,0.0098
85.0kHz,,
85,1.3685,0.176
85,1.3685,0.1857
85,1.349,0.1417
85,1.4272,0.1808
85,1.3636,0.1808
85,1.3294,0.1955
85,1.3001,0.1857
85,1.3587,0.1857
85,1.3392,0.1857
85,1.3734,0.1857
85,1.4516,0.1857
85,1.3587,0.1711
85,1.3734,0.1857
85,1.3685,0.1906
85,1.3587,0.1857
100kHz,,
100,1.4956,0.2346
100,1.3392,0.2248
100,1.4174,0.2688
100,1.3539,0.2835
100,1.3441,0.2835
100,1.4174,0.2835
100,1.3685,0.2737
100,1.4272,0.2737
100,1.3636,0.2786
100,1.3539,0.2737
100,1.3587,0.2737
100,1.3441,0.2737
100,1.4272,0.2737
100,1.3636,0.2737
100,1.3832,0.2737
stop,,
increase_frequency:15000,first_frequency:5,last_frequency:100
frequency,transmission_ep,receiving_ep
5kHz,,
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0.0098,0
20.0kHz,,
20,0.4057,0
20,0.4252,0
20,0.4692,0
20,0.4252,0
20,0.4301,0
20,0.4252,0
20,0.4252,0
20,0.4399,0
20,0.4301,0
20,0.435,0
20,0.4301,0
20,0.4448,0
20,0.4643,0
20,0.4399,0
20,0.4301,0
20,0.4252,0
20,0.4203,0
20,0.4497,0
20,0.4203,0
20,0.435,0
20,0.4301,0
20,0.4203,0
20,0.4252,0
20,0.4301,0
20,0.4497,0
20,0.4448,0
20,0.4301,0
20,0.3079,0
20,0.4252,0
20,0.4399,0
20,0.4301,0
20,0.4399,0
20,0.4399,0
20,0.4301,0
20,0.4252,0
20,0.4203,0
20,0.4399,0
20,0.4594,0
20,0.4399,0
20,0.4399,0
20,0.4252,0
20,0.4545,0
20,0.435,0
20,0.4252,0
20,0.4154,0
20,0.4301,0
20,0.4252,0
20,0.4448,0
20,0.4301,0
20,0.4545,0
35.0kHz,,
35,1.4565,0.132
35,1.52,0.1417
35,1.4712,0.0587
35,1.4272,0.1417
35,1.52,0.1466
35,1.52,0.1369
35,1.4614,0.1466
35,1.4956,0.1417
35,1.5298,0.1466
35,1.5152,0.1417
35,1.4761,0.1417
35,1.4272,0.1466
35,1.4809,0.1417
35,1.5152,0.1466
35,1.5249,0.1466
35,1.4858,0.1369
35,1.4712,0.1417
35,1.5298,0.1417
35,1.5152,0.132
35,1.5885,0.1417
35,1.4956,0.1369
35,1.4956,0.1222
35,1.4956,0.1417
35,1.52,0.1369
35,1.5249,0.1564
35,1.5005,0.1369
35,1.5396,0.1369
35,1.5298,0.1564
35,1.4858,0.1369
35,1.4809,0.1369
35,1.4907,0.1369
35,1.4418,0.1417
35,1.4418,0.1369
35,1.4614,0.1417
35,1.4516,0.1369
35,1.4223,0.1369
35,1.4761,0.1369
35,1.4321,0.1417
35,1.4663,0.1417
35,1.5005,0.1417
35,1.4516,0.1417
35,1.4321,0.1466
35,1.5054,0.1417
35,1.5298,0.1515
35,1.437,0.1417
35,1.5494,0.1417
35,1.5054,0.1173
35,1.52,0.1417
35,1.5396,0.1417
35,1.5396,0.1369
50.0kHz,,
50,0.7087,0.0635
50,0.4448,0.0244
50,0.4448,0.0098
50,0.4985,0
50,0.4497,0
50,0.435,0.0049
50,0.435,0
50,0.4399,0.0196
50,0.4203,0.0196
50,0.4497,0
50,0.435,0
50,0.435,0
50,0.4448,0
50,0.391,0
50,0.4497,0
50,0.435,0
50,0.435,0
50,0.4448,0
50,0.4888,0
50,0.4497,0
50,0.435,0
50,0.435,0
50,0.4448,0
50,0.4497,0
50,0.4497,0
50,0.435,0
50,0.435,0
50,0.4399,0
50,0.3666,0
50,0.4497,0
50,0.435,0
50,0.435,0
50,0.4497,0
50,0.4839,0
50,0.4497,0
50,0.4399,0
50,0.4497,0
50,0.4448,0
50,0.479,0
50,0.4497,0
50,0.435,0
50,0.435,0
50,0.4448,0
50,0.3763,0
50,0.4497,0
50,0.435,0
50,0.4301,0
50,0.4399,0
50,0.4594,0
50,0.4497,0.0098
65.0kHz,,
65,0.7283,0.0196
65,0.7185,0.0244
65,0.7331,0.0244
65,0.7234,0.0244
65,0.7283,0.0244
65,0.738,0.0587
65,0.7283,0.0244
65,0.7331,0.0244
65,0.7429,0.0342
65,0.738,0.0244
65,0.7869,0.0244
65,0.7967,0.0293
65,0.8749,0.0196
65,0.7429,0.0244
65,0.7331,0.0244
65,0.7527,0.0244
65,0.7527,0
65,0.7527,0.0293
65,0.7478,0.0244
65,0.7283,0.0293
65,0.7331,0.0196
65,0.7136,0.0244
65,0.7087,0.0244
65,0.7869,0.0244
65,0.7625,0.0244
65,0.7234,0.0293
65,0.7136,0.0244
65,0.7136,0.0244
65,0.7234,0.0244
65,0.7234,0.0244
65,0.7283,0.0293
65,0.738,0.0049
65,0.7185,0.0244
65,0.7087,0.0244
65,0.7869,0.0244
65,0.7331,0.0244
65,0.7038,0.0293
65,0.7331,0.0244
65,0.738,0.0244
65,0.7429,0.0342
65,0.738,0.0244
65,0.7429,0.0244
65,0.7331,0.0196
65,0.7429,0.0244
65,0.7331,0.0244
65,0.7136,0.0244
65,0.7429,0.044
65,0.7771,0.0293
65,0.7429,0.0244
65,0.7429,0.0244
80.0kHz,,
80,1.349,0.176
80,1.3148,0.2053
80,1.3245,0.1906
80,1.4223,0.1613
80,1.3392,0.1906
80,1.3881,0.1906
80,1.3392,0.1955
80,1.349,0.1955
80,1.3294,0.1906
80,1.3294,0.1857
80,1.3245,0.0978
80,1.349,0.1906
80,1.3392,0.1857
80,1.3343,0.1906
80,1.3587,0.1906
80,1.3245,0.1857
80,1.3294,0.1955
80,1.4174,0.2004
80,1.3539,0.1906
80,1.437,0.1955
80,1.3294,0.1906
80,1.3441,0.1906
80,1.3441,0.1906
80,1.3196,0.1906
80,1.3441,0.1857
80,1.3587,0.1906
80,1.3099,0.1955
80,1.3245,0.1906
80,1.2659,0.176
80,1.3392,0.1906
80,1.3196,0.1906
80,1.3392,0.1955
80,1.3441,0.1906
80,1.3783,0.1955
80,1.3196,0.1955
80,1.4125,0.1124
80,1.3294,0.1906
80,1.3392,0.259
80,1.3245,0.1906
80,1.3343,0.2004
80,1.305,0.1906
80,1.3148,0.1906
80,1.3783,0.1906
80,1.3294,0.1955
80,1.3734,0.1662
80,1.3148,0.1906
80,1.3441,0.2248
80,1.3294,0.1955
80,1.3001,0.1906
80,1.3392,0.1808
95.0kHz,,
95,0.914,0.1173
95,0.8602,0.1026
95,0.8847,0.1075
95,0.958,0.1026
95,0.9189,0.1026
95,0.8895,0.1075
95,0.8651,0.0978
95,0.9238,0.0978
95,0.8211,0.088
95,0.7918,0.0782
95,0.7625,0.0684
95,0.738,0.0587
95,0.7918,0.0782
95,1.3783,0.1466
95,1.4663,0.2786
95,1.4614,0.2639
95,1.4761,0.2737
95,1.4516,0.2786
95,1.4516,0.2786
95,1.4663,0.2835
95,1.4614,0.2346
95,1.5738,0.2884
95,1.5543,0.2786
95,1.5445,0.2884
95,1.4907,0.2835
95,1.3734,0.2835
95,1.4809,0.259
95,1.6178,0.259
95,1.4418,0.2786
95,1.4907,0.2786
95,1.4321,0.2737
95,1.4956,0.2786
95,1.4321,0.1955
95,1.5005,0.2395
95,1.437,0.259
95,1.4956,0.2835
95,1.4565,0.2884
95,1.4858,0.2884
95,1.4418,0.2835
95,1.4614,0.2688
95,1.4663,0.2151
95,1.4174,0.2542
95,1.4809,0.2688
95,1.4565,0.2639
95,1.4516,0.2688
95,1.4321,0.2688
95,0.9629,0.2004
95,1.5152,0.2199
95,1.5934,0.2493
95,1.5347,0.2639
100kHz,,
100,1.4956,0.2981
100,1.4027,0.303
100,1.4516,0.2884
100,1.4663,0.2835
100,1.393,0.2248
100,1.5005,0.2786
100,1.4076,0.3128
100,1.4614,0.303
100,1.4956,0.2933
100,1.4174,0.2884
100,1.4956,0.2884
100,1.4125,0.2933
100,1.4516,0.2884
100,1.4858,0.2884
100,1.4223,0.2835
100,1.4858,0.2835
100,1.4076,0.2835
100,1.4418,0.2835
100,1.4809,0.2835
100,1.3881,0.2786
100,1.4809,0.2835
100,1.4076,0.2639
100,1.4418,0.2737
100,1.5591,0.3226
100,1.437,0.259
100,1.4761,0.2053
100,1.4125,0.259
100,1.4321,0.2884
100,1.5494,0.2933
100,1.4174,0.2884
100,1.4858,0.2835
100,1.4223,0.2835
100,1.4223,0.2884
100,1.4907,0.2884
100,1.4174,0.2933
100,1.4858,0.2884
100,1.4272,0.2933
100,1.4076,0.2933
100,1.4418,0.2933
100,1.437,0.2933
100,1.4858,0.3128
100,1.4321,0.2835
100,1.4027,0.3177
100,1.4027,0.1857
100,1.4027,0.2199
100,1.4858,0.303
100,1.437,0.3128
100,1.4076,0.2884
100,1.4907,0.2884
100,1.4174,0.2835
stop,,
increase_frequency:20000,first_frequency:5,last_frequency:100
frequency,transmission_ep,receiving_ep
5kHz,,
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
25.0kHz,,
25,0.9482,0.0293
25,0.9482,0.0342
25,0.9482,0.0391
25,0.9824,0.0342
25,0.9433,0.0342
25,0.9482,0.0391
25,0.9384,0.0391
25,0.9482,0.0342
25,1.0215,0.0342
25,0.9433,0.0391
25,0.9433,0.0391
25,0.9433,0.0342
25,0.9482,0.0391
25,1.0459,0.0342
25,0.9433,0.0342
25,0.9482,0.0391
25,0.9482,0.0342
25,0.9482,0.0342
25,1.0313,0.0342
25,0.9433,0.0391
25,0.9482,0.0342
25,0.9433,0.0342
25,0.9482,0.0342
25,1.002,0.0391
25,0.9433,0.0538
25,0.9433,0.0342
25,0.9482,0.0196
25,0.9384,0.0342
25,0.9726,0
25,0.9433,0.0391
25,0.9384,0.0244
25,0.9482,0.0342
25,0.9482,0.044
25,0.9384,0.0391
25,0.9384,0.0342
25,0.9433,0.0342
25,0.9482,0.0342
25,0.9482,0.0391
25,0.9042,0.0391
25,0.9335,0.0342
25,0.9433,0.0391
25,0.9482,0.0391
25,0.9531,0.0391
25,0.9677,0.0342
25,0.9335,0.0391
25,0.9433,0.0391
25,0.9482,0.0391
25,0.9531,0.0391
25,0.8798,0.0391
25,0.9433,0.0342
45.0kHz,,
45,0.6696,0.0196
45,0.6696,0
45,0.6989,0.0147
45,0.6794,0.0147
45,0.6843,0.0147
45,0.6794,0.0147
45,0.6745,0.0098
45,0.6745,0.0538
45,0.6891,0.0098
45,0.6696,0.0147
45,0.694,0.0147
45,0.7038,0.0147
45,0.6403,0.0098
45,0.694,0.0147
45,0.6745,0.0147
45,0.6745,0.0098
45,0.6696,0.0147
45,0.6843,0.0147
45,0.6647,0.0147
45,0.6843,0.0147
45,0.6354,0.0147
45,0.6794,0.0147
45,0.6745,0.0098
45,0.6745,0
45,0.6696,0
45,0.6598,0.0147
45,0.6696,0.0098
45,0.6696,0.0098
45,0.6745,0.0098
45,0.6891,0.0147
45,0.6647,0.0098
45,0.6647,0.0684
45,0.6549,0.0098
45,0.65,0.0147
45,0.6745,0.0147
45,0.6745,0.0147
45,0.65,0.0147
45,0.6794,0.0147
45,0.6647,0.0147
45,0.65,0.0098
45,0.6843,0.0196
45,0.6549,0.0098
45,0.6745,0.0147
45,0.6452,0.0098
45,0.6452,0.0098
45,0.6696,0.0147
45,0.6549,0.0147
45,0.5963,0.0098
45,0.6745,0.0196
45,0.65,0.0049
65.0kHz,,
65,0.7869,0.0293
65,0.7869,0.0342
65,0.7967,0.0391
65,0.8016,0.0391
65,0.8162,0.0733
65,0.8162,0.044
65,0.8407,0.044
65,0.8847,0.044
65,0.8456,0.044
65,0.8065,0.0391
65,0.7527,0.0391
65,0.8162,0.0293
65,0.8211,0.0342
65,0.8211,0.0342
65,0.8407,0.0342
65,0.8407,0.0342
65,0.8602,0.044
65,0.8553,0.0391
65,0.8504,0.0391
65,0.8358,0.0342
65,0.8309,0.044
65,0.826,0.0391
65,0.826,0.0391
65,0.782,0.044
65,0.826,0.044
65,0.8211,0.0391
65,0.8162,0.0244
65,0.7869,0.0391
65,0.8309,0.0391
65,0.826,0.044
65,0.826,0.0489
65,0.8602,0.0391
65,0.826,0.0391
65,0.8309,0.0391
65,0.8162,0.0538
65,0.8456,0.0391
65,0.8309,0.0391
65,0.8309,0.0342
65,0.826,0.0391
65,0.8309,0.0391
65,0.8309,0.0342
65,0.8358,0.0391
65,0.8602,0.0293
65,0.7967,0.0342
65,0.7967,0.0391
65,0.7136,0.0635
65,0.6647,0.0293
65,0.7087,0.0244
65,0.6696,0.0196
65,0.65,0.0293
85.0kHz,,
85,1.3734,0.1955
85,1.4956,0.1369
85,1.3636,0.2053
85,1.3783,0.2102
85,1.4027,0.2004
85,1.4076,0.2151
85,1.3978,0.2053
85,1.4027,0.176
85,1.3832,0.2004
85,1.4907,0.2102
85,1.4027,0.1369
85,1.3685,0.2102
85,1.4663,0.2053
85,1.393,0.2053
85,1.3783,0.2102
85,1.4076,0.2102
85,1.4956,0.2248
85,1.3881,0.2102
85,1.4125,0.2053
85,1.4125,0.176
85,1.3881,0.2102
85,1.4076,0.2151
85,1.3832,0.2199
85,1.3978,0.2102
85,1.3978,0.2102
85,1.3832,0.1955
85,1.4174,0.2102
85,1.3587,0.2151
85,1.3881,0.2102
85,1.4076,0.2102
85,1.4321,0.2444
85,1.4027,0.2102
85,1.4027,0.2102
85,1.3783,0.2102
85,1.4565,0.2053
85,1.393,0.2102
85,1.3783,0.2786
85,1.5445,0.2102
85,1.393,0.2102
85,1.3832,0.2542
85,1.4125,0.2102
85,1.4223,0.2053
85,1.4027,0.1564
85,1.4125,0.2102
85,1.3832,0.2151
85,1.5005,0.1515
85,1.3978,0.2102
85,1.3783,0.2053
85,1.3832,0.2004
85,1.4076,0.2102
100kHz,,
100,1.437,0.2884
100,1.4223,0.2835
100,1.4761,0.2884
100,1.4125,0.2981
100,1.4125,0.259
100,1.5152,0.2542
100,1.4467,0.2639
100,1.4858,0.2786
100,1.4272,0.2884
100,1.4174,0.2884
100,1.4272,0.2884
100,1.4027,0.2835
100,1.4858,0.2786
100,1.4223,0.2786
100,1.4565,0.2786
100,1.5543,0.2786
100,1.3978,0.2786
100,1.4858,0.2786
100,1.4321,0.2884
100,1.4418,0.2346
100,1.3978,0.3079
100,1.4027,0.259
100,1.4907,0.2933
100,1.4418,0.259
100,1.4272,0.2346
100,1.3734,0.259
100,1.3832,0.2737
100,1.4565,0.2786
100,1.4223,0.2786
100,1.3734,0.2786
100,1.3978,0.2835
100,1.3881,0.2786
100,1.4565,0.2835
100,1.4125,0.2835
100,1.3587,0.2884
100,1.4565,0.2884
100,1.3832,0.2835
100,1.4565,0.2835
100,1.4223,0.2835
100,1.4076,0.2786
100,1.4223,0.2444
100,1.3881,0.2542
100,1.4565,0.2884
100,1.4272,0.2981
100,1.4663,0.2737
100,1.5494,0.2737
100,1.3978,0.2737
100,1.4516,0.2786
100,1.437,0.2835
100,1.5054,0.2835
stop,,
